"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL082019,2019-09-03T21:00:00.000Z,Tropical Depression,Eight,19,-32.3,35,1006,8,310,,
AL082019,2019-09-04T03:00:00.000Z,Tropical Depression,Eight,19.1,-32.8,35,1006,8,320,,
AL082019,2019-09-04T09:00:00.000Z,Tropical Storm,Gabrielle,19.6,-33.6,40,1005,10,310,,
AL082019,2019-09-04T15:00:00.000Z,Tropical Storm,Gabrielle,20.5,-33.8,50,1003,9,320,,
AL082019,2019-09-04T21:00:00.000Z,Tropical Storm,Gabrielle,21,-34,50,1002,9,325,,
AL082019,2019-09-05T03:00:00.000Z,Tropical Storm,Gabrielle,21.5,-34.4,50,1002,7,325,,
AL082019,2019-09-05T09:00:00.000Z,Tropical Storm,Gabrielle,21.9,-35,50,1002,8,315,,
AL082019,2019-09-05T15:00:00.000Z,Tropical Storm,Gabrielle,22.8,-35.5,50,1000,10,320,,
AL082019,2019-09-05T21:00:00.000Z,Tropical Storm,Gabrielle,23.4,-35.9,45,1002,10,325,,
AL082019,2019-09-06T03:00:00.000Z,Tropical Storm,Gabrielle,24.3,-36.6,40,1004,14,325,,
AL082019,2019-09-06T09:00:00.000Z,Post-tropical Cyclone,Gabrielle,25.5,-37.6,40,1004,12,315,,
AL082019,2019-09-06T15:00:00.000Z,Tropical Storm,Gabrielle,27.3,-38.7,45,1003,17,320,,
AL082019,2019-09-06T21:00:00.000Z,Tropical Storm,Gabrielle,27.9,-39.6,45,1003,17,315,,
AL082019,2019-09-07T03:00:00.000Z,Tropical Storm,Gabrielle,29.3,-40.9,60,999,18,320,,
AL082019,2019-09-07T09:00:00.000Z,Tropical Storm,Gabrielle,30.9,-42.1,50,1002,17,310,,
AL082019,2019-09-07T15:00:00.000Z,Tropical Storm,Gabrielle,31.4,-43.7,50,1000,17,310,,
AL082019,2019-09-07T16:30:00.000Z,Tropical Storm,Gabrielle,31.4,-45.2,50,1002,22,300,,
AL082019,2019-09-07T21:00:00.000Z,Tropical Storm,Gabrielle,31.9,-46.5,50,1002,18,295,,
AL082019,2019-09-08T03:00:00.000Z,Tropical Storm,Gabrielle,32,-48,50,1002,16,295,,
AL082019,2019-09-08T09:00:00.000Z,Tropical Storm,Gabrielle,32.7,-48.6,60,1000,13,310,,
AL082019,2019-09-08T15:00:00.000Z,Tropical Storm,Gabrielle,33.8,-49,60,1000,12,330,,
AL082019,2019-09-08T21:00:00.000Z,Tropical Storm,Gabrielle,35.3,-49.4,65,995,16,350,,
AL082019,2019-09-09T03:00:00.000Z,Tropical Storm,Gabrielle,36.5,-49.3,65,995,15,360,,
AL082019,2019-09-09T09:00:00.000Z,Tropical Storm,Gabrielle,37.7,-48.5,60,997,16,15,,
AL082019,2019-09-09T15:00:00.000Z,Tropical Storm,Gabrielle,39,-47.3,50,1000,18,35,,
AL082019,2019-09-09T21:00:00.000Z,Tropical Storm,Gabrielle,40.7,-45.4,50,1000,21,40,,
AL082019,2019-09-10T03:00:00.000Z,Tropical Storm,Gabrielle,42.1,-43.1,50,1000,24,55,,
AL082019,2019-09-10T09:00:00.000Z,Tropical Storm,Gabrielle,43.4,-40.2,50,1000,25,55,,
AL082019,2019-09-10T15:00:00.000Z,Post-tropical Cyclone,Gabrielle,43.9,-37.8,50,998,29,55,,
