"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL182011,2011-10-23T21:00:00.000Z,Tropical Depression,Eighteen,15.9,-81.9,35,1005,12,325,,
AL182011,2011-10-24T03:00:00.000Z,Tropical Storm,Rina,16.4,-82.2,40,1004,8,335,,
AL182011,2011-10-24T09:00:00.000Z,Tropical Storm,Rina,16.7,-82.3,40,1003,6,330,,
AL182011,2011-10-24T15:00:00.000Z,Tropical Storm,Rina,17.1,-82.9,45,1001,6,320,,
AL182011,2011-10-24T18:00:00.000Z,Hurricane,Rina,17.1,-83,75,991,5,320,15,115
AL182011,2011-10-24T21:00:00.000Z,Hurricane,Rina,17.1,-83.1,75,989,3,300,15,115
AL182011,2011-10-25T03:00:00.000Z,Hurricane,Rina,17.2,-83.3,80,985,3,295,15,115
AL182011,2011-10-25T09:00:00.000Z,Hurricane,Rina,17.3,-83.6,100,975,3,290,15,115
AL182011,2011-10-25T15:00:00.000Z,Hurricane,Rina,17.4,-83.9,105,971,3,285,15,115
AL182011,2011-10-25T21:00:00.000Z,Hurricane,Rina,17.4,-84.3,110,970,3,270,30,140
AL182011,2011-10-26T03:00:00.000Z,Hurricane,Rina,17.5,-84.8,110,966,3,270,30,140
AL182011,2011-10-26T09:00:00.000Z,Hurricane,Rina,17.5,-85.2,110,967,5,280,25,115
AL182011,2011-10-26T15:00:00.000Z,Hurricane,Rina,17.9,-85.5,110,967,5,290,25,115
AL182011,2011-10-26T17:30:00.000Z,Hurricane,Rina,18.1,-85.8,85,982,6,295,25,115
AL182011,2011-10-26T21:00:00.000Z,Hurricane,Rina,18.2,-85.9,85,979,6,310,15,105
AL182011,2011-10-27T03:00:00.000Z,Hurricane,Rina,18.5,-86.5,85,979,6,320,15,80
AL182011,2011-10-27T09:00:00.000Z,Hurricane,Rina,18.8,-86.9,75,988,6,325,15,85
AL182011,2011-10-27T15:00:00.000Z,Tropical Storm,Rina,19.2,-87,70,989,6,330,,
AL182011,2011-10-27T21:00:00.000Z,Tropical Storm,Rina,19.8,-87.2,60,992,7,350,,
AL182011,2011-10-28T03:00:00.000Z,Tropical Storm,Rina,20.5,-87.2,60,996,7,360,,
AL182011,2011-10-28T09:00:00.000Z,Tropical Storm,Rina,21.1,-87,50,998,5,15,,
AL182011,2011-10-28T15:00:00.000Z,Tropical Depression,Rina,21.8,-86.6,35,1004,6,25,,
AL182011,2011-10-28T21:00:00.000Z,Post-tropical Cyclone,Rina,21.9,-86.1,30,1007,5,60,,
