"id","timestamp","classification","name","latitude","longitude","maximum sustained wind (mph)","minimum central pressure (mb)","movement speed (mph)","movement direction (degrees)","hurricane wind extent (miles)","tropical storm wind extent (miles)"
AL092015,2015-09-16T15:00:00.000Z,Tropical Depression,Nine,15,-43.1,30,1010,8,340,,
AL092015,2015-09-16T21:00:00.000Z,Tropical Depression,Nine,15.2,-44.6,30,1009,8,310,,
AL092015,2015-09-17T03:00:00.000Z,Tropical Depression,Nine,15.8,-45.1,30,1008,7,310,,
AL092015,2015-09-17T09:00:00.000Z,Tropical Depression,Nine,16.3,-45.3,35,1006,7,325,,
AL092015,2015-09-17T15:00:00.000Z,Tropical Depression,Nine,16.1,-45.2,35,1006,6,325,,
AL092015,2015-09-17T21:00:00.000Z,Tropical Depression,Nine,16.5,-44.8,30,1006,7,5,,
AL092015,2015-09-18T03:00:00.000Z,Tropical Depression,Nine,17.3,-45.3,30,1007,7,330,,
AL092015,2015-09-18T09:00:00.000Z,Tropical Depression,Nine,17.6,-45.7,30,1007,7,330,,
AL092015,2015-09-18T15:00:00.000Z,Tropical Depression,Nine,17.7,-47.1,30,1007,8,295,,
AL092015,2015-09-18T21:00:00.000Z,Tropical Depression,Nine,18,-47.3,30,1007,6,300,,
AL092015,2015-09-19T03:00:00.000Z,Tropical Depression,Nine,18.3,-48.3,30,1007,9,300,,
AL092015,2015-09-19T09:00:00.000Z,Tropical Depression,Nine,18.5,-49.4,30,1007,12,290,,
AL092015,2015-09-19T15:00:00.000Z,Tropical Depression,Nine,18.4,-49.8,30,1007,6,285,,
AL092015,2015-09-19T21:00:00.000Z,Remnants Of,Nine,18.8,-49.9,30,1007,5,295,,
